Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
557506,B003YBLF2E,A1KBXGIJ9C7YJ2,"V. Linnean ""Alaskan Realtor""",0,1,3,1302048000,Not as good as some of their other options,"I've tried GoPicnic brand snacks before, and found them fairly decent for a healthier option.  This one was not as good as others we've had.  My 4 year old son and I sat down to try this, and we both LOVE salmon.  We eat it canned, baked, in dips, smoked, etc.  Living in Alaska, we eat a lot of salmon.  We both took a couple of bites of this dip, and didn't finish.  It's okay in a pinch, but a little too hot (spicy) with an odd flavor that covers up the salmon.  It's also a very strange almost gel-like consistency that we didn't like, most likely from the corn starch.<br /><br />The crackers were good, although they are white flour instead of whole grain, and we very rarely eat white flour, even though they were organic.<br /><br />We don't eat a lot of soy due to the health issues, especially GMO soy which this probably is, but we did taste the edamame for this review.  They were dry without much flavor.<br /><br />The Ginger Zip fruit and nut mix was a little odd.  It tasted okay, but was an odd combination of dried banana chips, ginger peanuts, and dried cranberries.  Not our favorite fruit & nut combo.<br /><br />The chocolate was decent, although not as good as Endangered Species dark chocolate.  It was organic, which is a plus.<br /><br />The container & packaging was nice and included a fork and napkin, so you can take it with you on the run.  There's even a Sudoku puzzle on the inside of the box for some post-picnic fun :-)<br /><br />Bottom Line:  I'd rather eat this than fast food or Snackables, but this wasn't my favorite flavor combination.  Also if you are looking for organic snacks, the only organic items in this box are the crackers and the chocolate.  Also, if you are allergic to corn, there's corn starch & maltodextrin in the salmon spread.  Obviously this also contains soy, fish, wheat, and peanuts for allergy information."
198840,B001EQ5NLU,AZJ4V2EVSLG27,"J. Marty ""Gadget Man!""",3,3,5,1325635200,Ordered for co-workers who love spam.,I'm not a huge spam fan but when you fry it and mix it with eggs it's pretty good and on amazon it beats sams club prices by as much as 5 dollars a six pack with free shipping!!
238773,B000C1CUMI,A2XHBRX40Q9SV9,Matthew Chirman,2,2,2,1183593600,Make sure you know what you're buying.....,"The ad for this product is unclear. The picture shows COARSE sugar, not sanding sugar. This is noted a couple of times in the description, but unless you read the whole thing it is not clear what they are sending. It's also unclear what quantity they are shipping. What you get for $8 plus shipping is basically one pound of sugar...about two cups worth. I suspect there is some place where one could get a better deal."
325478,B003MUOOAM,A2XTW8DLX1BIOQ,"B. Graham ""Brandizzle""",0,0,5,1328659200,It is good.,"I don't write a lot of reviews... but I had to try to combat all this hate on my favorite gum.<br />It is true that they changed the flavor with V 2.0. The new wrapper did impart a strange taste on the gum at first. I considered switching for a bit, but being as lazy as I am, I waited it out and they fixed whatever had gone wrong.<br /><br />Give it a go, see if you like it.<br /><br />The flavor lasts just as long as it ever did."
397171,B0036FB6FY,AP7GVV58B1EX8,Bonnie H,1,1,5,1348617600,A Hit for Mealtime,"I had just learned about quinoa from my daughter and thought that I'd try it.  What a hit!  My husband enjoys it and everyone comments on it when I serve it.  It's VERY versatile and that's one of the best things about it.  If you haven't tried it, you really should!"
290118,B003QIY4N2,AKR6UK8O6DM6X,"Lemas Mitchell ""Libertarian/ Empiricist""",0,0,2,1288742400,The product is great. The delivery sucked,"I didn't think that anything could be done wrong in delivering the World's Best Candy, but this supplier seems to have found a way.<br /><br />I ordered the item on October 13th, and it was something like 17 days before it got to my US address. And most of that time was not in the mail, but the time that it took before they put the candy *in* the mail.<br /><br />Yankee Traders is the name of the supplier. So, if you buy this package (only available from this seller), don't expect to get it by mail any time soon."
375424,B000EITV3K,A2FOXRMJA0T9M7,kupres,1,1,5,1285113600,Cookies,A good and filling midday snack. It is just a pity that they go so quickly!!
99440,B001FA1KU8,A1AF48ABEIIDOX,'Sascha,2,2,5,1267056000,NEWMAN'S OWN RAISINS,"I used these raisins primarily for baking...&lt;a cooking tip> in case they are dry, just soak them before you use them in your recipies.They were sweet,moist and I would purchase them again."
517369,B004984G40,A1MEED2EJVRHZ0,"Adrian R. Jones ""arj""",0,1,3,1347408000,I gave it a shot,There was a coupon for this so I purchased it instead of Orgain. It's not bad but I prefer the taste of Orgain. This has a slightly weird after taste and it's a little bit bitter.
268474,B000LKTQAE,AOZXW4489SPT9,jumpin,0,0,5,1340582400,Hansen's a quality product,"Since their inception, Hansen's all natural sodas have been the standard by which all other sodas are judged.  The energy version is quite the same:  similar to other energy drinks but with natural ingredients, all in perfect balance.  No jittery rush, no sudden crash."
381255,B00020HHK4,A333ABL4WW067D,Brandy,0,0,1,1332374400,Fish tea,"I know nettle tea has a pretty distinct taste, but this particular brand was just unbearable. The smell reminded me of fish food pellets, and it had a fishy taste, too. I bought a pound of loose nettles from somewhere else for a lot cheaper, and the taste is so much better."
61768,B003SLTETG,A2I41NCZG9OR58,Clay,41,41,1,1325030400,Having some issues with this door,"I'm happy to hear that others are having good luck with this product.  Unfortunately, our experience has not been quite as positive.<br /><br />First, I was a bit disappointed at the construction.  For this price point I would have expected something other than flimsy plastic.<br /><br />Second, within a month of buying the door the retractable plastic piece started randomly going up and down.  I called their customer service department to inquire.  The rep described it as a known issue.  The solution was to disable the auto-retract safety feature.  I asked when a permanent fix was forthcoming and she told me that disabling the safety feature WAS the fix.  Baffled, I asked if she thought that was a good solution.  She told me I could return the product for a refund if I wanted to (after having cut a hole in the side of my house) in that pseudo-polite, passive-aggressive manner that makes me want to rub broken glass in my eyes.  I hope that she was simply someone who needs to be fired rather than a typical representation of the company.<br /><br />Third, as others have noted,the collar and ""fob"" are extraordinarily flimsy.  My standard poodle destroyed hers within a few weeks.  Compared to other dogs, she is very gentle so I was surprised when it just fell apart.  I was able to click it back together a few times and get it working, but this last time I saw some sort of yellow-ish corrosive looking goo inside it.  My wife called their customer service and they are sending a replacement.  Meanwhile,the poor dog is very confused.  :)<br /><br />Fourth, the fob is NOT directional.  We have fought with sensitivity settings until we are cross-eyed and whenever the dog is close to the door, it opens.<br /><br />Had we paid $50 or $75 for this product I wouldn't have even bothered with this review.  But, at ~$400.00 (including wall extension, extra batteries, shipping, etc) I am fairly disappointed.<br /><br />I hope others find this helpful."
408886,B000XSGMHO,A1HBC0NBQJHT7X,Bookphile,1,1,5,1272499200,"Not health food, but far, far better than Pop-Tarts","Making the change from a typical American diet to a healthier organic and more whole-grain centered diet is no mean feat with my 6-year-old.  I have to work hard to find products that she really likes as, with most children her age, she is hooked on the artificial, high fructose-laden junk that is aggressively marketed to kids.  I refuse to buy anything with high fructose corn syrup in it so, needless to say, Pop-Tarts are not known in my house.  When I saw these at Whole Foods, I thought we'd give them a try.<br /><br />Now, a big caveat here: this review is not meant to endorse this as a healthy breakfast.  Organic or no, it is still a treat.  That said, it is something I will allow my daughter once a week, and it is something that she really enjoys.  I'm a former chocolate Pop-Tart addict and I can honestly say that I like these even better.  The more I train my palate, the more I realize that all those foods that are chock full of artificial ingredients are actually quite disgusting.  These pastries are sweet, but not cloying so, and the chocolate in them actually tastes like chocolate.  What a concept.<br /><br />I also want to note that purchasing them through subscribe and save is a considerable savings over buying them in the grocery store.  When all is said and done, I'll have paid about a dollar a box less by ordering these through Amazon rather than buying them at Whole Foods.  I not only like to eat healthier, I also like to trim the fat from my wallet."
122571,B000CQBZO2,A3PAHM8VNML9F6,"Karen ""Karen""",0,0,1,1325635200,Don't waste your money,"I was looking forward to trying this soup based on the excellent reviews posted about this product. Imagine my surprise when I opened one and discovered that 80% of the bowl was chicken broth--and not a very tasty one at that. The remainder of the soup consisted of a few small pieces of chicken along with a little rice, celery and such.<br /><br />There is no way this product is worth over $3 a bowl. This is one of the biggest ripoffs I ever seen. If you like chicken and rice, try Hormel Compleats."
211287,B000WFU8O6,AQKQL3PYMFTG6,Diane Austin,2,2,3,1298937600,Not to my cat's taste- but adding warm water helped,"I purchased this cat food after reading glowing recommendations from two or three different cat nutrition websites. One site did offer the caveat that while the quality of this brand was excellent it would not help the cat's diet if he refused to eat it and the reviewer's experience was that some cats would love it and others wouldn't touch it. My cat was somewhere in the middle - he didn't love it, but he would sometimes leave it half-eaten and the rest would dry up.<br /><br />My 8 year old cat is new to canned food - he has been fed a diet of 99.5 percent dry food since we adopted him as a half-grown kitten. (The other .5 percent he obtained himself from ferns and the occasional mouse. After reading an article about the nutritional needs of cats, I discovered that our rotund feline was getting too many carbohydrates and not enough protein, and I began adding canned cat food along side his daily bowl of dry food. I have tried a few different brands to find something that suits him.<br /><br />The Wellness canned cat food (I purchased the chicken and herring formula)has a pate-texture and I think this was my pet's primary objection to it. After trying several different canned foods, I find that he prefers more of a filet in gravy style preparation.<br /><br />When I first gave this to my cat I simply plopped the chunk of food into his bowl - leaving it largely in a solid can-shaped blob. Later, I began to add a half-can of warm water to the bowl and mix it up to make a thinner mush. Using this method, he seems to do fine with it, so I may or may not purchase it again."
